label,settings,Ti,Y,Hf,Th,U,La,Ce,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
-1,unlabel,5.099999999,945.0000011,10590,201.9999998,310.0000001,0.08,34,1.189999999,2.77,0.68,16.90000002,6.450000005,79.60000005,31.60000003,147.1000001,35.09999996,344.0000003,64.19999999
-1,unlabel,15.86,2935.659997,8825.189996,84.94999996,147.5999998,0.07,10.30999999,10.33000001,13.92999999,1.249999998,57.99000003,22.49999999,236.0299998,92.77000009,391.5699999,77.34000005,513.5200004,138.86
-1,unlabel,21.00000001,516.0000004,9750.000007,53.00000005,128.9999999,0.01,6.389999998,0.829999999,1.58,0.07,9.830000004,3.41,44.5,18.07000002,83.29999992,18.83,182.3000001,33.83999997
-1,unlabel,14.10000001,1487.000002,7590.000002,117.3,153.5000001,0.08,4.720000004,6.199999993,11.19000001,4.939999995,54.89999994,15.44,161.7,53.80000004,218.1000002,44.09999995,372.1,66.09999993
-1,unlabel,9.339999995,3171.819998,8421.090002,226.9700002,250.3500002,0.68,19.09999999,7.590000002,9.950000006,2.370000002,49.05000003,20.03999999,228.4199999,95.82999997,438.1099998,85.69000003,599.6099997,158.01
-1,unlabel,13.13,1420.910001,9969.960002,148.6599998,140.3299999,0.01,19.29000002,3.089999997,5.180000003,0.93,20.39999998,8.280000004,94.6900001,40.93999997,190.5599999,44.16000003,330.9600001,95.07000002
-1,unlabel,10,435.9999997,9834.999994,306.9999997,301.0000003,0.38,41.80000002,2.129999998,2.59,1.49,11,3.139999999,35.80000003,13.59999999,64.50000005,15.40000001,164,33.00000001
-1,unlabel,12,520.9999996,11290.99999,187.9999999,203.9999998,0.01,49,1.339999999,2.740000001,0.45,11.10000001,3.730000002,43.89999998,16.80000001,77.19999994,16.80000001,169.9999999,33.00000001
-1,unlabel,11.39999999,1215,9659.999991,190.9999999,289.0000002,0.27,24.30000002,3.640000003,6.1,0.99,25.49999997,9.969999993,125.1000001,43.29999996,201.3000001,47.50000004,449,58.00000006
-1,unlabel,20.27000001,1937.499999,9758.330007,322.0100001,446.7999995,0.22,42.35000003,7.03,8.799999997,1.550000001,39.08,14.32999999,155.5099999,60.75999997,264.1099999,51.80000003,335.7700002,97.65000008
-1,unlabel,4.999999996,534,9673.000005,47.99999996,71.00000005,0.01,11.48,0.42,1.149999999,0.42,6.740000007,2.58,37.67999999,14.70000001,71.27000003,17.62999999,189.3,31.99999998
-1,unlabel,23,663.9999994,8280.000004,55.60000005,64.80000002,0.02,21.09999999,3.11,4.569999999,1.019999999,18.79999999,5.41168133,62.20000004,22.49999999,98.70000008,20.14375237,200.9999998,36.00000002
-1,unlabel,32.85999999,477.1299999,9274.180005,53.48000005,31.77000001,0.37,26.63999997,2.039999998,2.870000002,0.81,12.4,3.940000002,46.40999996,16.52,73.40999999,16.28999999,155.03,27.73000003
-1,unlabel,12.69,810.9999996,8769.999993,150.9999999,176.9999999,0.09,21.00000001,2.969999998,4.340000005,1.389999999,19.69999999,6.480000002,72.99999998,26.99999999,123.8999999,28.70000002,277,53.70000004
-1,unlabel,3.999999997,764.9999997,10974,424.0000004,462.0000005,0.61,50.79999997,1.909999999,2.469999999,1.170000001,13.19999999,4.58,55.90000001,23.7,115.9999999,28.10000001,297.9999999,67.00000005
-1,unlabel,11.43999999,1115.880001,10007.83001,120.2600001,141.5399999,0.04,20.62,2.640000001,3.730000002,1.029999999,18.60999999,7.250000007,81.17000001,32.97999998,146.67,31.75000003,244.3100002,67.75000007
-1,unlabel,15.40000001,1353.000001,8489.999995,231.8000002,205.9999998,0.03,15.96,4.980000003,7.640000007,2.320000003,34.2,11.11,125.2,45.90000005,199.7000001,45.00000002,417,75.70000009
-1,unlabel,11.45000001,851.0599999,10284.93999,80.65000005,192.1999999,0.01,9.209999996,1.620000002,2.919999997,0.28,14.23999999,6.019999996,65.12999997,26.51000002,117.0200001,23.84999998,184.0400002,45.49000002
-1,unlabel,2.000000002,844.0000007,9890.000009,29.00000001,56,0.22,12.80000001,2.000000002,3.130000003,0.430000001,18.70000002,6.360000005,78.10000002,29.89999998,131.3999999,28.46999999,277,48.30000003
-1,unlabel,4.999999996,492.0000003,11279.00001,137,112.9999999,0.04,25.8,2.170000001,3.48,0.12,14.10000001,4.640000005,49.99999996,17.69999999,77.40000006,14.79999999,137,25.00000002
-1,unlabel,16.24999999,1379.66,10593.96,154.04,176.01,0.01,19.13999998,3.49,5.790000004,0.800000001,22.98999999,9.170000007,98.62999997,39.92999998,173.7899999,35.13000002,264.1699999,66.18999999
-1,unlabel,8.999999991,428.9999998,10016,66.00000007,113.9999999,0.01,19.88999999,1.159999999,1.989999998,0.84,7.920000007,2.65,35.08999998,12.90999999,61.66999994,15.43,157.5,29.00000001
-1,unlabel,18.18,1120.48,9128.449998,78.38999992,75.36999995,0.05,16.57999999,4.650000001,5.900000005,0.9,22.28000003,8.930000002,88.95999995,34.04999998,142.03,29.16999999,220.2800001,53.5
-1,unlabel,8.900000007,863.0000006,10140,130.3000001,142.3,0.22,21.76,2.009999998,4.22,1.54,20.09999998,6.600000007,79.39999992,28.63,131.9000001,30.54000002,304.2999997,57.39999995
-1,unlabel,4.419999996,439.9999995,8860.000002,34.3,60.90000005,0.01,2.320000001,0.780000001,1.170000001,0.24,6.600000007,2.629999997,38.00000003,14.49999999,72.99999998,17.69999999,224.9999999,26.99999999
-1,unlabel,10.81,482.8300005,9871.510004,19.18000001,41.94999998,0.01,4.840000004,0.850000001,1.669999999,0.2,9.770000006,3.280000002,38.21000003,14.63,69.19999993,14.39,145.6300002,25.78999999
-1,unlabel,16.99999999,494.0000001,10201.00001,62.99999993,81.00000002,0.01,10.53,1.220000001,2.3,0.54,9.919999996,3.519999996,44.32999997,15.42000001,66.46000001,14.60000001,132.4999999,23
-1,unlabel,7,435.9999997,11270,78.00000006,173.9999999,0.09,16.05000001,0.76,1.1,0.17,6.380000004,2.529999999,35.71999998,14.89999999,74.19999995,19.21999999,200.0000002,38.09000003
-1,unlabel,11.29999999,1558.849999,9355.069989,24.59000001,100.1099999,0.03,3.18,2.819999998,5.499999994,0.48,26.16000002,10.71999999,116.5600001,46.46999995,197.5300001,39.98000002,286.7500003,75.47999991
-1,unlabel,5.890000003,458.7799999,9559.600009,30.09000002,58.61999999,0.05,6.849999992,1,1.870000002,0.18,9.029999993,3.370000001,38.85999998,15.19,70.58,15.87000001,144.1699998,33.00000001
-1,unlabel,3.999999997,974.0000003,10777,220.0000001,220.0000001,0.19,40.29999999,3.18,5.169999999,1.809999998,20.3,6.629999994,77.59999995,30.40000003,147.0000001,34.9,364.0000003,76.99999997
-1,unlabel,6.500000005,684.9999992,9330.000005,164.2999998,173.8,0.01,30.05999998,1.429999998,2.76,0.82,15.8,4.469999999,55.69999998,22.41999999,106.8000001,23.8,236,47.99999996
-1,unlabel,22.8,515,10799.99999,53.00000005,75.99999995,0.02,17.50000001,1.339999999,3.000000002,0.32,12.6,4.399999995,57.00000004,21.59999999,94.00000009,25.40000002,266.9999998,34.99999997
-1,unlabel,14.00000001,708.9999997,8550.000005,16.99999999,335,0.11,17.86000002,1.299999999,1.549999999,0.16,7.690000004,4.750000004,64.56999994,20.77000002,111.1899999,22.62000002,215.3400001,36.00000002
-1,unlabel,4.130000003,1497.650001,10423.92001,117.9499999,231.0500001,0.06,15.81,3.25,6.709999997,0.68,35.6,9.909999989,117.1299999,48.02000003,201.7800001,42.37,355.8300003,80.56000008
-1,unlabel,3.000000002,325,10902.00001,30.00000002,34.99999997,0.01,18.86999999,0.650000001,1.1,0.4,5.060000002,1.750000001,24.55999997,9.260000007,44.57999999,11.28000001,121.1,22.00000001
-1,unlabel,5.999999995,348.9200002,11212.81,45.8,73.22000008,0.17,11.57999999,0.59,0.819999999,0.25,5.820000005,2.42,28.68999998,11.84999999,57.90000004,12.28000001,113.1099999,27.80000001
-1,unlabel,1.129999999,447.2499998,11788.6,93.0499999,366.6899996,0.05,3.4,0.25,0.899999999,0.11,6.289999994,2.890000002,36.98999997,14.4,64.93000002,15,130.9500001,30.37000001
-1,unlabel,4.999999996,715.0000003,10618,206.9999998,281.9999998,0.61,43.00000004,1.24,2.349999999,1.160000001,12.5,4.060000004,51.60000004,22.10000002,112.9999999,26.69999998,287.0000002,64
-1,unlabel,5.969999998,382.2199999,9864.680006,99.50000006,156.9999999,0.05,11.83999999,0.7,1.05,0.4,5.790000004,1.920000001,24.75999998,10.96,62.23,16.72,201.5399999,52.07000004
-1,unlabel,4.999999996,580.5931652,8237,150,127,0.01,24.42000002,0.899999999,2.180000002,0.810000001,12.23,3.87,44.92000004,17.65000001,81.00000002,19.36,196.9999999,39
-1,unlabel,4.309999998,357.5200003,9909.429996,44.50999997,157.0500001,0.11,4.039999999,0.77,1.079999999,0.26,5.440000004,2.489999999,29.22000003,11.54999999,53.49000001,12.44999999,109.75,26.30999999
-1,unlabel,25.45999998,680.1700004,8881.159995,63.47999999,71.93999992,0.01,22.28000003,2.170000001,3.470000002,0.73,12.76999999,5.089999996,54.77000001,21.65999999,97.50000007,21.28000002,172.8200001,44.77999997
-1,unlabel,6.860000005,1639.76,10485.15,182.2099999,343.2999997,0.04,12.88,2.72,4.37,0.81,25.74999998,10.22,119.0899999,50.11000003,217.6499998,44.25,309.1500001,79.87999996
-1,unlabel,3.909999996,541.7599995,10646.79,40.89000004,108.08,0.03,6.55,0.57,1.549999999,0.19,10.44999999,3.92,45.89000003,16.64,71.10000004,14.62000001,123.2900001,26.08
-1,unlabel,6.079999996,1907.120002,9837.389996,414.8499996,553.3199997,0.01,47.91000002,2.289999998,5.420000006,1.460000002,27.72,12.57000001,139.28,57.39000003,255.9800002,57.09999997,408.2599998,118.0499999
-1,unlabel,15,512,10288.99999,33.00000001,41.00000003,0.01,11.27,0.86,1.79,0.38,7.939999992,3.080000004,40.06999996,15.43,72.23000002,17.55000001,172.3999998,31.00000001
-1,unlabel,2.170000001,2043.520002,11061.78,170.7599999,379.3200001,0.02,15.18000002,3.55,6.539999995,1.109999998,30.30999997,12.81000001,145.04,58.98999998,277.2100001,60.05000004,427.8100001,128.4500001
-1,unlabel,14.00000001,894.9999993,9156,59.00000005,75.99999995,0.01,11.54999999,1.310000001,3.059999997,1.189999999,14.52999999,5.319999996,67.85,23.77999998,105.3199999,23.72999999,228.9000002,36.00000002
-1,unlabel,26.09999998,463,7497.999999,47.40000004,50.79999997,0.05,8.630000006,1.149999999,2.23,0.920000001,11.16000001,3.54,42.7,15.79,73.30000006,15.72000001,153.7999998,29.5
-1,unlabel,5.089999996,667.8799992,12629.49999,319.8799997,531.0899999,0.01,14.10000001,0.870000001,1.959999998,0.48,11.37000001,3.940000002,51.84000002,20.59000002,102.2,25.29999999,267.0800003,50.29999999
-1,unlabel,4.309999998,2170.640001,9905.09999,96.63999994,163.0200001,0.06,4.999999996,1.37,2.890000002,0.62,24.16999998,14.15,171.9399998,70.93000002,294.9500003,62.22000003,506.2499997,106.58
-1,unlabel,0.930000001,737.4599999,13416.55999,61.7,323.7599997,0.04,2.05,0.19,0.88,0.1,8.160000005,4.389999998,54.56000004,24.35000003,113.02,25.48999997,232.8699999,55.92999996
-1,unlabel,6.199999993,725.6900008,7907.259997,25.49999997,70.34,0.02,5.200000004,1.070000001,2.259999999,0.23,13.60999999,5.259999998,61.65000001,25.48999997,110.3800001,22.59999999,190.5200001,42.97000003
-1,unlabel,3.35,1091.000001,9885.000008,98.20000005,220.0000001,0.04,5.380000004,1.690000002,3.810000003,0.82,21.39999998,7.764196818,95.40000007,36.59999997,168.0000001,35.61387106,349.9999997,61.30000007
-1,unlabel,11,598,9734.000002,94.99999994,91.99999993,0.01,35.45000004,2.039999998,4.19,2.51,15.36000001,4.569999999,50.79000002,16.42999998,71.59999995,17.03,169.5000002,31.00000001
-1,unlabel,74.35000002,617.6199999,8752.270004,35.46999996,50.19000004,0.02,9.909999989,2.540000002,3.55,0.5,12.81999999,5.269999997,53.87999999,20.16999999,88.91999999,19,148.6099999,35.87000003
-1,unlabel,10.5,498.0000003,10820.00001,98.00000007,228.9999998,0.02,8.540000006,0.56,1.810000001,0.02,9.099999993,3.649999996,48.59999997,18.16999999,81.00000002,19.69999999,196.7,26.99999999
-1,unlabel,10,319,12102.00001,105,256.9999998,0.02,10.79999999,0.54,1.039999999,0.29,5.590000001,2.019999998,25.69999998,10,48.50000004,11.10000001,112.0000001,22.00000001
-1,unlabel,19.59999998,867.2300001,10294.30999,84.39000002,149.4100001,0.01,28.64999998,1.429999998,2.780000001,0.41,12.6,5.449999997,64.80999993,26.42999999,121.5499999,27.00999999,218.3000001,56.80000004
-1,unlabel,11,598,10483.99999,26.99999999,54.00000002,0.01,8.679999996,0.940000001,2.37,0.960000001,10.79000001,4.010000004,49.19000005,18.03999999,78.52999992,17.03999998,168.9000002,26.99999999
-1,unlabel,15.40000001,684.9999992,7780,52.00000004,62.99999993,0.660000001,12.20000001,4.399999995,4.9,1.23,17.29999999,5.73,71.59999995,23.8,104.1000001,25.69999998,250.0000002,36.99999999
-1,unlabel,11.59999999,669.0000004,7370.000002,53.00000005,94.99999994,0.01,5.280000006,1.649999999,3.620000004,0.64,18.4,5.830000003,71.99999993,25.00000002,109,24.69999999,255.9999998,34
-1,unlabel,8,1107,8294.999993,39.99999997,81.99999993,0.01,7.179999996,1.949999998,3.659999997,0.67,16.78999999,6.750000003,87.2099999,30.68999997,134.0499999,30.25,270.8,43.99999995
-1,unlabel,14.45,780.8300003,9335.269992,72.89999995,144.6600001,0.01,10.36999999,2.000000002,2.559999998,0.82,9.95999999,4.09,50.11999996,22.34999998,116.0799999,28.58999998,247.6399998,73.22999998
-1,unlabel,0.23,911.9999993,10739.99999,71.70000005,203.9999998,0.01,7.699999997,0.7,2.669999998,0.24,17.69999999,6.590000006,83.19999994,31.8,141.9999999,31.9,304.9999998,55.90000001
-1,unlabel,1.379999999,745.6299995,11600.24001,81.61000003,276.0600002,0.06,3.41,0.28,1.569999999,0.22,11.43999999,4.709999999,58.69999997,23.67,107.4599999,23.79,206.2700002,44.66999995
-1,unlabel,2.780000001,1404.510001,9951.139994,91.19999993,327.71,0.02,10.56999999,2.459999999,4.780000004,0.89,22.66999999,9.260000007,102.94,42.40000004,197.4200002,42.10000002,327.62,88.86999997
-1,unlabel,15.08000002,807.1999996,9916.130007,427.9500003,485.8699995,0.06,13.13,2.540000002,3.909999996,0.63,14.41999999,5.809999995,60.67000001,23.58000001,103.41,21.38000001,169.8799999,41.58999997
-1,unlabel,13.13999999,638.3699996,13123.54999,109.5400001,279.7899998,0.01,2.37,1.33,2.39,0.37,9.350000003,4.320000002,45.91999996,18.88,88.76000009,20.06999998,176.8199999,42.84999997
-1,unlabel,13.84,779.7900009,9445.980006,82.12000006,119.7800001,0.01,25.35000002,2.219999998,3.359999997,0.69,14.10000001,5.180000003,58.38000005,24.42000002,112.62,25.28000002,209.6999998,59.60000004
-1,unlabel,6.649999995,1795.17,10019.68001,143.9299999,309.5399998,0.01,6.280000004,3.590000003,6.580000006,0.49,30.09000002,12.69,137.3200001,55.90000001,240.8300002,49.13999998,338.6000002,88.37
-1,unlabel,6.439999995,417,10129.99999,66.59999997,129.9999999,0.01,5.670000001,1.989999998,2.219999998,0.43,10.34000001,3.42,44.19999996,15.24,72.39999997,17.28999999,225.1999999,25.71000002
-1,unlabel,3.169999998,1570.83,11020.65,296.6399997,520.8399997,0.32,15.21999998,2.019999998,3.54,0.3,22.82,9.269999997,110.2799999,46.62999995,218.5200001,47.37999996,344.4000002,94.97
-1,unlabel,0.67,512.4299995,13643.69998,63.14000006,333.9400001,0.05,2.03,0.15,0.7,0.08,6.150000003,2.890000002,39.13999997,16.83999999,81.52999994,18.31999999,163.93,38.78000002
-1,unlabel,4.999999996,583.0000003,10008.00001,29.00000001,34,0.02,4.37,1.2,2.249999999,0.52,10.53,3.730000002,47.09999999,16.98,72.79999995,16.25999999,154.7999999,25.00000002
-1,unlabel,13.84,448.9500001,9234.470005,11.03999999,16.13999999,0.01,4.409999995,1.09,2.139999998,0.22,11.46000001,3.659999997,42.82999996,15.8,66.09000002,13.53000001,119.4599999,22.54000002
-1,unlabel,8.550000005,761.2199996,11759.45,114.6799999,126.59,0.01,4.419999996,1.810000001,2.669999998,0.13,13.67000001,5.64,61.63999999,23.74000002,103.8200001,20.65999999,160.07,36.27000004
-1,unlabel,5.999999995,638.0000004,10140,144,304.9999998,0.01,12.28000001,1.070000001,2.23,0.09,13.59999999,4.830000003,58.79999999,22.39999998,102.8000001,21.97,203.9000001,36.3
-1,unlabel,8.649999991,1633.920001,10469.53001,78.93000004,362.4100003,0.26,5.079999997,2.91,5.079999997,0.43,26.54000003,11.17,124.6600001,50.35000001,218.6900002,43.92999997,300.7599999,81.40000002
-1,unlabel,27.99999998,703.9999998,9522.999993,36.00000002,36.99999999,0.01,18.83999998,1.600000001,3.229999998,1.459999999,12.88999999,4.750000004,56.91000005,19.49999998,83.47999992,18.83999998,188.1000002,31.00000001
-1,unlabel,8.060000004,1575,8399.999999,38.17999999,57.00000004,0.01,2.269999999,2.190000001,7.189999994,1.309999998,35.69999999,12.42,152.7,49.99999996,222.3000002,48.40000004,523.0000002,64.10000007
-1,unlabel,9.969999993,627.0800005,10609.43001,61.59999998,61.28000005,0.01,13.36999999,0.969999999,1.709999998,0.33,9.140000006,3.730000002,44.54000003,18.4,85.90000003,19.02000002,161.1600001,40.38000004
-1,unlabel,16.99999999,485.9999997,10417,71.00000005,101.0000001,0.01,17.70999999,0.909999999,1.909999999,0.52,8.090000007,2.929999998,39.39000002,14.04999999,63.82999994,15.34000001,150.8000002,25.00000002
-1,unlabel,3.839999997,562.8699998,10509.78,115.7999999,172.9400001,0.03,11.27,0.73,1.669999999,0.77,9.01,3.059999997,39.96999998,17.38,87.67999997,22.44000002,249.8500001,63.36999998
-1,unlabel,8.850000006,511.5100005,9218.470007,172.7699999,165.3300001,0.33,8.700000008,1.61,3.040000003,0.19,13.63999999,4.500000002,50.35999995,17.95,74.40000008,15.49999999,137.8000001,25.94999999
-1,unlabel,19,847.4200008,10400.40001,26.85999998,65.87999992,0.07,4.850000004,2.210000002,3.979999999,0.28,20.5,6.860000005,82.92999993,29.22000003,125.68,25.88,227.7099998,38.93999998
-1,unlabel,16.96999999,949.5300008,9422.45001,159.4699999,89.22000002,0.04,56.70999996,3.499999997,4.709999999,1.069999999,17.52000001,6.800000005,72.08,27.85000003,124.4399999,26.01999999,199.7800001,50.45999998
-1,unlabel,4.48,378.0000001,9679.999993,61.19999998,97.50000007,0.02,4.690000003,1.470000001,1.299999999,0.29,6.849999992,2.629999997,35.90000003,12.68000001,64.10000007,14.89999999,205.2999998,23.10000001
-1,unlabel,2.3,410.0000003,10220,71.00000005,93.0000001,0.06,9.30000001,1.779999999,3.499999997,1.690000001,12.80000001,4.199999996,46.00000003,17.60000001,81.00000002,20.3,237,33.00000001
-1,unlabel,10.03,357.2999998,9290.089993,24.05000002,57.09,0.2,4.909999999,1.030000001,1.530000001,0.26,7.709999999,3.010000003,32.28,12.52,51.85999995,10.93,95.37999998,21.35999998
-1,unlabel,3.63,600.9099995,12435.21,173.8800002,240.7200001,0.01,13.92999999,0.52,1.429999998,0.18,8,3.54,41.81999995,17.91000001,89.19000002,20.67999998,182.4799999,48.83999997
-1,unlabel,12.89999999,583.0000003,9420.000004,206.9999998,271.0000001,0.03,8.019999995,1.58,3.649999996,0.659999999,16.4,5.620000006,63.69999995,20.39999998,84.30000007,20.5,203,24.00000002
-1,unlabel,29.00000001,898.0000007,7440.000008,58.00000006,101.0000001,0.21,11.20000001,4.079999999,7.199999993,1.119999999,23.6,7.810000002,97.20000002,33.59999997,150.6,37.20000001,388.9999997,47.00000001
-1,unlabel,30.80000004,660.0000007,9099.999993,124,85.99999995,0.01,7.979999994,1.669999999,3.43,0.429999999,15.59999999,5.319999996,69.69999998,23.9,104.6000001,24.10000002,238.2999998,29.00000001
-1,unlabel,11.76000001,796.3299998,9414.970011,27.11999999,53.09999999,0.02,10.52,0.930000001,2.08,0.37,12.55999999,5.460000004,60.05000004,24.35000003,112.04,23.20000001,190.06,46.22999995
-1,unlabel,6.849999992,902.9999993,10319.99999,190,210.9999999,0.01,29.79999999,1.09,3.55,0.929999999,19.76999999,6.800000005,81.70000009,30.66000003,136.3999999,29.66000002,274.5000001,50.69999996
-1,unlabel,21.45000002,962.8000009,6076.340004,49.59999994,37.76000003,0.819999999,9.360000006,5.670000001,7.590000002,0.799999999,30.93999997,9.30000001,102.2900001,34.77000003,138.07,28.64000002,260.8699999,36.52999998
-1,unlabel,1.27,640.0999997,10886.01,96.63999994,356.7500002,0.03,4.63,0.81,1.94,0.2,10.59,4.079999999,51.77,20.21000002,95.19999992,21.81000002,213.3499999,52.06000003
-1,unlabel,7.289999995,114.5500001,11033.38,114.4800001,297.6199998,0.01,7.140000004,0.53,0.949999999,0.2,3.970000002,1.159999999,10.59999999,3.739999998,15.46000001,2.919999997,26.88999999,5.129999999
-1,unlabel,37.47999998,478.7599997,11794.2,79.75999994,77.71000001,0.05,34.72000004,1.2,1.769999999,0.42,8.769999993,3.010000003,40.45999996,16.05000001,77.06000006,18.75,187.4400002,35.08000002
-1,unlabel,8,518.0000003,10002,31.99999998,61,0.01,22.80999999,1.149999999,1.959999998,1.21,8.730000006,3.150000002,39.66999996,14.58,68.29000004,16.1,160.7000001,31.00000001
-1,unlabel,13.89999999,824.0000006,12179.99999,256.9999998,759.0000002,0.76,15.09999999,4.500000002,3.310000002,0.919999999,14.4,5.440000004,67.09999997,27.2,129.4999999,30.40000003,289.0000002,54.09999999
-1,unlabel,8.999999991,358.0000003,11262,128.0000001,385.0000004,0.01,9.720000002,0.980000001,1.58,0.11,7.310000001,2.37,28.59999999,11.70000001,53.19999996,12.09999999,115.9999999,24.00000002
-1,unlabel,16.43999999,2580.569999,7781.839997,156.6000001,237.1899999,0.599999999,15.40000001,11.11999999,13.56000001,3.740000002,61.65000001,20.73,211.7899998,81.52,332.69,66.62999996,414.5700004,118.7899999
-1,unlabel,9.950000006,1172.829999,9891.990008,135.74,175.6499999,0.07,34.82999996,3.02,4.180000002,0.69,15.98,6.590000006,78.04000005,33.46999997,159.1300001,36.32000001,281.4699999,80.60000004
-1,unlabel,2.430000002,237.76,13303.38001,34.56000002,162.5999999,0.03,2.740000001,0.28,0.599999999,0.29,6.919999993,2.660000002,22.46999998,8.980000007,34.96999998,7.310000001,59.92000004,14.47
-1,unlabel,3.999999997,621.8600007,10844.26001,180.2199999,449.3100005,0.02,7.289999995,0.64,1.530000001,0.46,9.08000001,3.370000001,45.67000004,18.79999999,95.99999999,23.84,253.7299997,59.13999997
-1,unlabel,4.340000005,171.1499998,9393.900006,43.69000003,110.75,0.02,3.960000001,0.09,0.36,0.17,2.009999998,0.870000001,11.87,5.060000002,26.21,6.299999993,66.87999993,15.31999999
-1,unlabel,4.28,384.6999997,12759.99999,41.00000003,63.49999996,0.01,10.71999999,2.979999999,1.139999999,0.08,6.4,2.660000002,36.69999998,13.3,66.00000007,16.98,221.2000002,24.13000001
-1,unlabel,7.189999994,528.0000006,8780.000002,62.30000005,69.60000006,0.01,14.29999998,0.88,1.620000002,0.78,9.689999999,3.359999997,43.80000005,17.39999999,82.50000009,19.88,203.9999998,38.80000004
-1,unlabel,5.999999995,902.9999993,8547.99999,256.9999998,501.0000002,0.01,13.76,1.509999999,2.430000002,0.57,11.57999999,4.63,62.02000001,23.94,119.08,29.39,283.0999998,47.99999996
-1,unlabel,8.199999993,591.0000002,8009.999998,58.00000006,105,0.01,8.390000003,1.039999999,2.85,0.32,12.80000001,4.380000005,58.69999997,20.8,94.59999991,23.10000001,241.0000002,34
-1,unlabel,11.49999999,796.0000005,7780,82.40000006,94.89999991,0.02,20.59999998,1.569999999,3.640000003,1.77,18.33,6.270000002,70.5,26.88999999,117.7,26.01999999,253.8000001,47.52999997
-1,unlabel,3.580000003,366.49,11847.25,83.38000004,167.9200002,0.06,7.800000006,0.36,0.76,0.2,4.819999997,1.93,26.76999999,11.59999999,59.97999994,14.54000002,147.09,32.03999997
-1,unlabel,8.999999991,206.9999998,10322.99999,29.00000001,87.99999997,0.04,16.00000001,0.580000001,1.61,0.34,5.049999999,1.58,17.79999999,6.810000001,30.00000002,6.740000007,66.79999993,14.00000001
-1,unlabel,2.000000002,1063.000001,11431.00001,180,302,0.02,42.2,1.149999999,3.030000003,1.410000001,17.9,6.419999999,80.40000005,33.40000001,162.9999998,38.00000003,397.0000002,87.99999997
-1,unlabel,4.609999996,1111.999999,10449.99999,206.1000001,223.7,0.02,45.00000002,0.940000001,2.349999999,0.919999999,16.6,6.179999999,87.00000008,36.80000003,184.6999998,43.7,452.0000002,87.89999999
-1,unlabel,9.29,297.1999999,10371.95001,46.79999999,98.32000003,0.03,6.369999995,0.7,1.280000001,0.19,6.19,2.12,26.64999998,9.900000009,44.14000002,9.179999996,86.26999999,16.72
-1,unlabel,6.109999997,291.6400003,10503.91999,80.57999999,150.56,0.02,6.619999993,0.549999999,1.27,0.36,6.040000005,2.059999998,24.86999998,9.629999997,44.16999997,9.689999999,90.72000009,19.57000002
-1,unlabel,79.33999997,1032.299999,10789.09999,203.0600001,507.0499999,0.16,18.83999998,2.03,3.330000004,0.32,14.23,6.280000004,71.56000002,30.19,137.83,30.86000002,245.0099998,67.08000001
-1,unlabel,33.00000001,450.0000002,9748.000011,49,54.99999994,0.01,11.59,1.66,3.460000002,1,12.33000001,4.010000004,44.96000005,14.18999999,56.30999996,12.07999999,111.1999999,18
-1,unlabel,8,933.0000005,7837.000004,87.00000008,93.0000001,0.01,15.02000001,3.25,5.6,4.139999998,22.15000002,6.709999997,76.17999994,24.66999997,101.2000001,23.03,224.4000002,38.00000003
-1,unlabel,7.599999995,570.9999997,9545.999999,26.19999998,39.99999997,0.84596222,9.679999993,1.61,3.100000001,0.749999999,15.59999999,4.706879553,55.80000001,19.69999999,85.80000003,16.74840761,172,30.10000003
-1,unlabel,3.760000001,409.6299995,9812.659996,35.42999997,105.6599999,0.05,10.14,0.76,1.509999999,0.19,8.299999993,2.660000002,32.76999997,14.06999999,65.37999996,13.51,120.9700001,28.10000001
-1,unlabel,18,467.9999999,10031.99999,61,89.99999991,0.01,15.61,0.919999999,1.989999998,0.610000001,8.340000007,3.02,38.54999997,13.94000001,62.23,14.69000001,148.4,25.00000002
-1,unlabel,16.00000001,244.9999998,10660.00001,50.99999999,71.99999993,0.02,16.29999998,0.68,1.949999998,0.509999999,8.109999996,2.38,24.69999999,8.130000008,33.5,6.890000001,61.99999993,12
-1,unlabel,8,682.0000005,9842.000007,46.00000003,98.00000007,0.01,12.73000001,1.33,2.159999999,0.57,9.900000009,3.83,49.52,18.11999999,83.10999994,19.34999998,192.0000001,31.00000001
-1,unlabel,7.630000001,875,9698.679992,151.8099999,273.2700001,0.01,20.93999998,2.520000001,3.92,1.27,17.56999998,6.270000002,65.21999993,25.78,113.9299999,24.03000001,189.2699999,50.65000004
-1,unlabel,4.700000001,832.9999992,8780.000002,31.99999998,57.00000004,0.05,18.56000001,2.219999998,3.659999997,1.369999999,18,6.249999995,83.29999992,31.39999999,150.5,35.69999999,379,50.99999999
-1,unlabel,11.29999999,485.0000004,9279.999995,46.40000005,55.40000003,0.01,20.00000002,1.709999998,3.310000002,0.949999999,13.89999999,3.897523335,44.60000003,15.8,68.69999999,14.19145283,142.9999998,26.99999999
-1,unlabel,4.999999996,620.9999997,9205.000003,94.00000009,131.9999999,0.02,5.759999994,1.569999999,3.02,0.54,11.39999999,4.160000004,50.57000004,17.65999999,78.48999998,17.41,163.6999998,26.99999999
